tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Open Idf 5,2014/01/01,2,Benoit Serge,,Delaunay Arnaud,,A,,f5d6c4g5e6f6d7c6e7c5g6f7f8c8h5d3b5f3e8f4c3g4d2b4e3c7h4g3a4e2f1d8b8h3h2e1f2b3d1a3c2a5a6b6b7b1b2a8a7c1a1a2g8g7h8h7h6h1g1g2,
Open Idf 5,2014/01/01,3,Cluzon Gilles,,Delaunay Arnaud,,A,,f5d6c3d3c5f4f6e6e3c6g4g6f7c4e7g5d7d8f8c8b3h3b4c7h6h4b6e8h5d2c1g3f3g8h2e2d1e1f2b1c2g7h8h7b8h1b2a1a2a5b5a3a4f1a6b7a7a8g1g2,
Open Idf 5,2014/01/01,4,Lin Laurent,,Delaunay Arnaud,,A,,f5f6e6f4e3c5c6d6g4d3c3f3g5g3e7h6h4h3g6h5c4d8f8f7f2d7c7c8h7h8h2g7g8e8b8b7a7a8a6a5b6h1g2f1g1e1d1e2d2c1b5c2b1b3b2a2,
Open Idf 5,2014/01/01,5,Delaunay Arnaud,,Corbineau Georges,,A,,f5d6c3d3c4f4f6g5e3f3g6e2h5c5g4g3f2e1h2d2c2h6h7b5f1g1c1b3a4a3a2g2d1h3h4b1b4a5a6b6h1f7a1g7g8h8f8e8b2e6b7a7a8b8c8e7d7d8c6c7,
Open Idf 5,2014/01/01,6,Cluzon Gilles,,Auzende Frederic,,A,,f5f6e6f4c3d6g5g4f3e3d3c5g6h5h6h4h3g3f7e7d8c4d7c6b3c7b4c8b8f8b6a6a5a4a3a2b5a7f2e8g8g7h8h7b7a8b2a1c2d1b1c1d2e2f1e1g1g2h2h1,
Open Idf 5,2014/01/01,7,Auzende Frederic,,Lin Laurent,,A,,f5f6e6f4e3c5c4d3f3e2g5h6g6c3g3h3g4c6f2e1d2c2d6h4h5c7d7e8d8f7f8g8h8h7g7e7g2f1h1h2g1d1c1b1b2a1b4b3a2a3a4a5b5a6b6a7b7a8b8c8,
Open Idf 5,2014/01/01,8,Auzende Frederic,,Corbineau Georges,,A,,f5d6c3d3c4f4f6g5e6c5f3e3g4e7b6g6c6h3c7d7f8d8h4h5c8a6b5a5e8f7b4a4e2e1f2c2d1c1d2f1g3b7a8b8a7h2g2h1g1g8h8h6h7g7a3b3a2b2b1a1,
Open Idf 5,2014/01/01,9,Longuet Nicolas,,Auzende Frederic,,A,,f5f6c4g5e6d7h5g4e7c5b6e3c7d3e2f4g6d6g3f7f8c6b5c8c3e8d8g8g7d2e1b8c2h8b7h6h7f3g2h4h3b3a3h2b4a4a5a8a7a6a2b2a1b1c1d1f2f1g1h1,
Open Idf 5,2014/01/01,10,Benoit Serge,,Ovion Jacques,,A,,f5f6e6f4f3d6c4e3g4g5d3g3h4h3h2c3h5e2d2e1c1f2c2d1f1g2h6g6g1b4h7b3h1g7c5b2a3b1a1a2a4c6h8g8f8f7e8b5e7c7b8d7b6a6a5b7a8a7d8c8,
Open Idf 5,2014/01/01,11,Cluzon Gilles,,Benoit Serge,,A,,f5d6c3d3e3f4g5d2c4f3c5e6f6c6c2b5f7e2b4c1b3a3d7e7d8g4d1e1g6h5h3g3h4h2f1g1f2h6b6f8c7e8c8a6g8g2a4a5h1g7b2a2b1b8a8b7a1a7h7h8,
Open Idf 5,2014/01/01,12,Yonnet Ruben,,Benoit Serge,,A,,f5d6c5f4e7c6c7g5e3d3e6f6g6f7e8h6h4h5h7g4g3d7c3f3e2c4b5d2f2e1f1g1c1h2c8d8h3h8g2h1g7f8g8b6a6d1b4b7c2b1b8b3a2a8a7a5a4a3b2a1,
Open Idf 5,2014/01/01,13,Ovion Jacques,,Yonnet Ruben,,A,,f5f6e6f4d3c4e3c5d6c3g3c2f3f2b5a6e2f1d2e1b4b6b3a5c1a3c6h3a4d7f7e7e8c8c7d8b8g8a7a8f8d1b7b1g5h5h2g6h8g4g2h4h6h1g1h7g7b2a2a1,
Open Idf 5,2014/01/01,14,Ovion Jacques,,Lin Laurent,,A,,f5f6e6f4f3d3e3c5c4e7c3d2e2f2g3h4g4h3d6d7g5g6h6b4e1f1d1c1h5h7g1h1c2b3a4a5a3a2h2g2h8b2d8e8f8f7a1c8b1c7g8c6g7a6b8b7b5b6a8a7,
Open Idf 5,2014/01/01,15,Corbineau Georges,,Ovion Jacques,,A,,f5f6e6f4g6f7g5e7d6h6h4c4d7c5d8f8c6h7g4b6f3e3b5a6g3b4h5h3c7b8a4a5a7b7d3b3a3e2c3c2d2b2e8c8a8c1g8g7h8f2f1g2h2h1g1e1d1a2b1a1,
Open Idf 5,2014/01/01,16,Ovion Jacques,,Longuet Nicolas,,A,,f5d6c7f4e3f3g5g4f2e2h3e6d7f6g6f7g3h4e7e8h5c5c6d8d3f1h6c4b5c8f8h7h8g7b6c3b4a4d2a7g8c1a6h2a8b7b8b3h1c2a5g2g1e1d1b1a3a2b2a1,
Open Idf 5,2014/01/01,17,Yonnet Ruben,,Cluzon Gilles,,A,,f5d6c5f4f3e3c4d3c6b5a4b6b4c3e6a5a6f6g6a7a8b7a3b3d2c7b8f7c2d7c8g5e7h6g4h4h5g3f8e2d1e1f2f1h3h2g1b1g7h7b2a1a2c1g2h1h8g8e8d8,
Open Idf 5,2014/01/01,18,Corbineau Georges,,Cluzon Gilles,,A,,f5d6c3f3d3f4e6c4e3e2g4f2d2d1g3e7c2c1f1g6c5c6f6g5f7h3d8e1b1e8f8g7g1g2h8h7d7c7h1h2h5h4h6g8b3a3a4a5b4b5c8b6a7a2b7a8b2a6b8a1,
Open Idf 6,2014/01/01,1,Lazard Emmanuel,,Delaunay Arnaud,,A,,f5d6c5f4e3c6d3g5f6f3g6c3e2c4c2d2g3e6f2f1g4c1b4b3a3g1b5f7e7c7c8d7f8e8d8h4h2h5h3h1g2a6a4b6e1d1h6h7a5a2b2b1g7a7b7h8g8a1b8a8,
Open Idf 6,2014/01/01,2,Delaunay Arnaud,,Bertrandias Marc,,A,,f5d6c5f4e3b5d3f3e6f7g4g5g3e2f2h4f1c4f6e7h3h2h6c2d7g6c3d2e1c1d1g1c6d8g7b6h5h8h7b4h1g2b1b2g8f8a1b3a2a3e8a4c7a7a6b8c8a5a8b7,
Open Idf 6,2014/01/01,3,Delaunay Arnaud,,Touchene Fouad,,A,,f5f6e6f4c3d6f3e3d3c5g4h3h5g3g5e2f2f1g6h6h7c4e7d2f7c2c7e8f8d8c8d7c6h4h2g8h8g7g2b6a6b7a7b8a8g1e1a5d1c1b5b4a3a4h1a2b3b2a1b1,
Open Idf 6,2014/01/01,4,Benoit Serge,,Delaunay Arnaud,,A,,f5d6c4g5c6c5f6f4g6f3d7e3d3b4b3c3d2e6f7c2e2d1a5f2e1c1b1a4a3e7e8h6b5c7c8f8g4d8h5h3h4g3g7b8b7a2a1b2h7a8a7g2f1h8g8g1h1h2b6a6,
Open Idf 6,2014/01/01,5,Cluzon Gilles,,Delaunay Arnaud,,A,,f5f6c4f4e6d6e7d7c5f7f8c6g6e8g4g8c8c7d8b8b5h6g7g5h5h8h7b3b4g3h3h4b7a4h2a8a3b6a5h1b2g2f3f2a6e3g1d3e2c3d2f1c1e1d1c2a7b1a2,
Open Idf 6,2014/01/01,6,Bertrandias Marc,,Lazard Emmanuel,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2c8f3e2f1c7d8e8h3d1e1g1g4c1h6h4h5g6h2b6b5a5f8g8h7c2b7g7g2a7a8b8h8h1a6a4a3b4b3a2a1b2b1,
Open Idf 6,2014/01/01,7,Touchene Fouad,,Lazard Emmanuel,,A,,f5d6c3d3c5f4f3g4e3c4e6c6g5d2c2e2d7b4b6f7h3b5a5e7c7f2f8g6f6d8c8e8c1d1g3b3e1a3h6g7b1a4h8a6b7g8a7a8b2a2b8h7a1f1g2h1h2g1h5h4,
Open Idf 6,2014/01/01,8,Lazard Emmanuel,,Benoit Serge,,A,,f5d6c5f4e3d3e6g5c6f3c4c3d2b4b5d1a3e7f7d7c2b6f6g6d8c8f8c7e8g8a6b7g4a7h5h6h4h3a8b8h8c1h7g7h2a5a4b3a2b2a1b1g3e2f1f2g1g2h1e1,
Open Idf 6,2014/01/01,9,Busuttil Michel,,Lazard Emmanuel,,A,,f5f6e6f4e3d6c4f3g4e2f2c3c5d3c6h4e1d2g5g3c7b4d7f7e7d1b3b5a4a6a3a5b6a2f1c2h5h6g6a7f8h7g2h1g1g7b2a1b1c1g8h8b7e8c8a8b8d8h3h2,
Open Idf 6,2014/01/01,10,Bertrandias Marc,,Benoit Serge,,A,,f5d6c5f4d7c6c7f6d3c4c3b4b5c2e2c8b6a6a5a4e3d2f3f1e6d8g3a7g4g5c1e7b3h4e1a3h6h5h3f2f7g8b7d1g1g2e8f8h2a8h1b8h8b1b2g6h7g7a2a1,
Open Idf 6,2014/01/01,11,Cluzon Gilles,,Bertrandias Marc,,A,,f5d6c3f4e6g5f6f3e3d7c5b5g4g6e7d8c4c6c8f7e8f8g8c7b8d3h4h6h5h3b6a6c2d2b3b4d1e2e1f2a3a4b2c1a5b7b1f1g3a1a8a7a2g1h2g2h1h7g7h8,
Open Idf 6,2014/01/01,12,Touchene Fouad,,Cluzon Gilles,,A,,f5d6c3g5e6f4f6f3e3c4g4e2d3h5e1f2f1d2h6d7g6h7e7f8h3f7e8d8c8c6b5c2c5b8c7b6d1g3c1a5b4a4g7b3h2g2b2a2a1b1a3g1h1g8h8a8h4a6a7b7,
Open Idf 6,2014/01/01,13,Touchene Fouad,,Busuttil Michel,,A,,f5d6c3d3c6f4e6c5f6c4f3d7c7e7b5b4d2a6b6c8a5a4a3f7d8e8b3g6h6c2a7e1a2e2e3g4g5f2h3h4h5b8g3b2f8g8a1g2h1h2g1f1b1c1d1g7h8h7a8b7,
Open Idf 6,2014/01/01,14,Benoit Serge,,Busuttil Michel,,A,,f5d6c4d3c5b5e3e6c6f4b3b4a5f3c3g6d7c7c8b6e7e8a6a4a3c2c1b2d2b1e2e1d1b8a8a7b7a2d8a1f1f8f2g1g4g3h1h4g2g5h2h3h5h6f6f7g8g7h7h8,
Open Idf 6,2014/01/01,15,Busuttil Michel,,Cluzon Gilles,,A,,f5d6c3f3f4d3c5g4d7c6c7g6g5f6e7e6h6f7h3h4h5b3f2g3f8e3c4f1c2b5a6d2a3b4a4a5b6c1h2e8d8g7d1e1b2b7a8a7h8e2c8h7g8b1a1a2g1h1g2b8,
Oslo Open,2014/01/01,1,Danielsen Jostein,,Odegard Martin,,A,,f5d6c3d3c4f4f6g5e6c5f3f7e7f8b6e3g4g6c6h3c2d2f2e2c7f1d1d7d8b5a4b3h6e1c1b1b4a6a3g3h4a7e8c8a5a2h2g8g7h5g2h1g1h7h8b2a1b8b7a8,
Oslo Open,2014/01/01,2,Haugland Jan Kristi,,Odegard Martin,,A,,f5d6c3d3c4f4e3f3e6f6g4g3g5h3h4c5e2h5b6f2h6h7g6b5f1b4a6a5a4f7c6d2c1b3c2b2c7c8d7a2a1a3g2d8e7f8e8b1d1h1g1h2e1g7h8g8b7a8a7b8,
Ouza,2014/01/01,1,Suekuni Makoto,,Nakano Jyou,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b6g6e3e2g4g5c6h5g3f2h4c2d2c1c7d7f8e8c8d8g2b3f1b4a4h1h3g1h2b7b5a7a3e1a8b8d1a6a5b2a2a1b1g8h8g7h6h7,
Ouza,2014/01/01,2,Nagao Kazuki,,Yamakawa Takashi,,A,,f5d6c5f4e3c6d3f6e6d7e7c3b6c7c4b5a6d8g5b4g6d2e2b3a4f7c8b8g8a5e8b7d1a3a2f8a8a7c2f1f2b1c1a1b2g7h7g1g2h3h2h1e1g3f3g4h5h4h6h8,
Ouza,2014/01/01,3,Yamakawa Takashi,,Satani Tetsu,,A,,f5d6c3d3c4f4f6f3e6e7c6g6f8f7d2d8e3d7g4e2g5h5c8b8h4h6e1g3h7c5b5c7g7b6f2h2e8h8g8h3a7f1a8b7a6b3b4c1d1c2g2a3g1a5b1b2a1a2a4,
Ouza,2014/01/01,4,Nagano Yasushi,,Yamakawa Takashi,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3b6c3b5g4c7c8e8d8f3f8d2a3a5e2e7f7g6h5h6c1h4g5c2d1f2b2e1h3h2a7a6a4b7g7g2f1g1a8h8h1b1a2a1h7g8b8,
Ouza,2014/01/01,5,Yamakawa Takashi,,Nakano Jyou,,A,,f5d6c3d3c4f4f6f3e6e7c6g6f8f7d2c5b4d8e3e2g5h4g3g4h5h6h3h2f1b5d7f2g8e8c7a3c8b6a6a5g1c1d1c2a4a7g7h7g2b3b2e1b1a1a2h1a8h8b7b8,
Ouza,2014/01/01,6,Takanashi Yusuke,,Asou Daisuke,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7e3b5b6b4a4a5a6e2a3d2d1b3e1f1g1c2c1b8a8b2a2f2g8a7b7a1h6g7g3g5h5h4h8h7g4h3g2h1b1f8e8h2,
Parties argentines,2014/01/01,1,Coello Alejandro,,Lisnovsky Marcelo,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3b5c3b6d2c7c8e7f8g5f7e2a6d1a3c2c1b1h5h6h7g6h4g4h3a5a4b7g2e8d8g7h8g8f3h1e1f2a1a7g1f1a8b8b2h2a2,
Parties japonaises,2014/01/01,1,Takizawa Masaki,,Yamakawa Takashi,,A,,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g3b4g5g6d8h5b5b3h4f2h6b6c6c2a3c7a6d7g4h3c8e8f8h7c1g7e1a4d2a7h8g8h2a5b7a8b8a2f1g1b2a1h1g2b1d1,
Parties japonaises,2014/01/01,2,Takizawa Masaki,,Yamakawa Takashi,,A,,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g3b4g5g6d8h5b5b3h4f2h6a5a6b6g4d2d7e8f8c8b8a7b2h2a2a1c7h7h8g8g7a8c6b7c1c2a4a3h3g2h1g1f1e1d1b1,
Parties japonaises,2014/01/01,3,Oshimizu Takanori,,Akagi Tatsuro,,A,,f5d6c3d3c4f4f6g5e6d7c7g6e3c5c6b6g3b5b4f2d8a3e7f7g4c8h5f8e8d2c2b3e1f3c1f1e2g2g7h8g8h6h7h4a6a5h1g1a4a7b2a1b1a2d1b7h2h3a8b8,
Parties japonaises,2014/01/01,4,Takizawa Masaki,,Suekuni Makoto,,A,,f5d6c3d3c4f4f6g5e6d7c7g6e3c6c5b6g3c8e7d8f8b5g4f3b4f2e2a3a5f7f1h3a6d2c2e1h4d1c1h5e8b7h7a7g2h1a8h2g1b1b2g7h8g8b8a1b3a2a4h6,
Préqualif de Grenoble,2014/01/01,1,Juigner Arthur,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2b4c6d2e6b5e3f3g4b6a6c7a5d7a4f7e7g3d8f6d1f8e8c8g6e1f1h4e2h5g7b7g5h8g8f2g1a2a3a7g2h1h3b2a1h7h6b1c1h2a8b8,
Préqualif de Grenoble,2014/01/01,2,Kashiwabara Takuji,,Juigner Arthur,,A,,f5f6e6f4e3d6g4d3c3h3c4g3g5g6e7d7h5f3h4h6c6c5b5f7c7b6c8e2f8a4d2b4e1f2b3f1c2c1d1a3b2a2b7e8d8a8g8g2h2h1g7h8h7b8a1b1g1a5a6a7,
Préqualif de Grenoble,2014/01/01,3,Juigner Arthur,,Kashiwabara Takuji,,A,,f5d6c6f4e6c5b4b5b6d7c4e7d8f6d3a5f3e8f8a6c7c8b8e3g3c2g4b3a3g5d2c1a4a2f7c3h5g6e2h6h7e1h4f2f1g2b7a7h1h3d1h8h2g8b2g1b1a8g7a1,
Préqualif de Grenoble,2014/01/01,4,Andriani Bintsa,,Delaunay Arnaud,,A,,f5d6c4g5c6c5d7d3b5c3e3f3f6b4f4a6e2f2d2d1g3b6e1f1b3g1a3c1a4h3h5g4h4h6g6e7e6c8f7f8g7c2d8e8g8a5b8c7b2a1a7a2b1a8h1h8h7h2g2b7,
Préqualif de Grenoble,2014/01/01,5,Juigner Arthur,,Andriani Bintsa,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3c2c5e2f2c6e1g2d2g1b1f7b3a2e8g8e7f8h8d7f1h1h2c1d1a1c7h7g7b8b5a6a4a5a7b6d8c8a8b7a3b2,
Préqualif de Grenoble,2014/01/01,6,Andriani Bintsa,,Juigner Arthur,,A,,f5d6c4d3c5b4b5c6c3e3d2f4b3a5g4e2e6f3c2d1g3f2d7c1a6a7b6g6f6c7b2g5h5h3h6e8d8e7f8f7b1h4h2g2g8a1a2h7h8g7h1g1f1e1b7a3a4c8b8a8,
Préqualif de Grenoble,2014/01/01,7,Juigner Arthur,,Andriani Bintsa,,A,,f5d6c3d3c4f4f6g5c6e3d7c5e6b5b4f7g3g4e7c8d8e8d2c7f2d1h5f3b3b6c2e2c1h3e1a4a6a5a3f1g1h4h2g6a7a2b7a8f8b2h6g7h7g2b1a1h1g8b8h8,
Préqualif de Grenoble,2014/01/01,8,Delaunay Arnaud,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h3h5d2d8e3c8g3f2e1e2f1c7h4h2h7c6e8g8c5c1d1g1h6h8g7b3b4a4b5a5b6a6a2a3a7c2b2a1b1a8h1g2b7b8,
Préqualif de Grenoble,2014/01/01,9,Kashiwabara Takuji,,Delaunay Arnaud,,A,,f5d6c3f4f6d3f3b3c7d7e7d8c6b5c5b6e8e6c8c4b8e3a6g4d2f8g8f7e2e1a5b4c1c2g6g3h4h3h5g5h2f1d1b1h6f2g2h7h8g7b2g1h1a2a1a4a3a7b7a8,
Préqualif de Grenoble,2014/01/01,10,Delaunay Arnaud,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5g3b3c8e8a6f7b4a4a5a7a2c3g5h5b8g4c2d8g8b7f3e2h3g6h4h6d2e1h7c1b2g2h2a3a8g7h1f2g1f1a1b1d1h8,
Préqualif de Paris,2014/01/01,1,Kashiwabara Takuji,,Tastet Marc,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6d7e7a3e2c7c1g4d1f7e6f6g3a5h4f3f8e8g6g5h5h3d8c8b8a2a6a7b2e1g8b7g2h1h2h6f2g7a8a1b1f1h7h8g1,
Préqualif de Paris,2014/01/01,2,Tastet Marc,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6d3f6e6d7e7c3c4c7d8c8f7f8g3e8g4b4b3c2a4e2f3d2b6a6b7b5a5g5g6f2a7a8b8h5h6h3d1h4h2a3b2e1c1a1f1a2g7h7h8g8b1g2g1h1,
Préqualif de Paris,2014/01/01,3,Kashiwabara Takuji,,Tastet Marc,,A,,f5d6c3f4f6d3f3b3c7g5e6e3g6d7c8e7g4h5g3h4f8e2h3h6f7h2f2e1c5e8d8c4c6b5f1b6d1g2b4a4d2c1g8c2h1g1h7g7h8b8a8b7a7a6a5b1b2a1a2a3,
Préqualif de Paris,2014/01/01,4,Tastet Marc,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6d3f6e6d7e7f3c4c7d8c8b8e2b6a6f7f8f2f1b7c3c2b3e8b4a4a3a2d1d2a8g5e1g4g6h6g3h3g2b5h2h1g1c1h4h5b2a5a7b1a1g8g7h7h8,
Préqualif de Paris,2014/01/01,5,Kashiwabara Takuji,,Tastet Marc,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6d7e7a3e2c7c1g4d1f7e6f6g3a5h4f3f8e8g6g5h5h3h2e1d8c8b8a2a6a7g8b7b2g2g1h1f1f2a8b1a1h6g7h7h8,
Préqualif de Paris,2014/01/01,6,Tastet Marc,,Busuttil Michel,,A,,f5f6e6f4g5e7d7c6g6f7d6c5g4d8f3g3h3f2e1h4h5h7e2g2h6f1h8d3d1e3d2c1c2b3c3b4c4g7h1b5h2g1b1b2g8f8a6a5a1a2a3a4e8a7a8b6c7c8,
Préqualif de Paris,2014/01/01,7,Busuttil Michel,,Tastet Marc,,A,,f5d6c3d3c4f4e3f6c6c5b6f3e7d7d8e2g4g5f2c2e1d2c1d1f1b4b5b3a4e6a3b2g3h4a1b1h3h5f7g6g2a5a6h1g1a2h6h2c7b7h7g7h8g8f8e8c8b8a7a8,
Préqualif de Paris,2014/01/01,8,Kashiwabara Takuji,,Busuttil Michel,,A,,f5d6c3d3c4f4f6f3e6c6c5e7c7b6e3g4d7e8f8d8c8f7g3e2d2d1f2g5g8b3e1b4c1b5c2f1g1h3g6h6g2b7b8h1a4a6a3b2a1b1a2g7a8a7a5h8h7h2h4h5,
Préqualif de Paris,2014/01/01,9,Busuttil Michel,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a4b5b6a3e2g3f6f3e6f1a2a6c1f7d1c7d7c8f2e1g1a5a7b2e7d8h3g4g2b7b1h1a1h2g6g5h5h4h6h7f8g8a8b8g7e8h8,
Shinagawa Open,2014/01/01,1,Suekuni Makoto,,Murakami Takeshi,,A,,f5f6e6f4g5e7e3f3c5c4g3c6d6d7e8d8g4g6f7f8h6g8d3h3h4c2c3d2b5b6b4e2f2g1c7a3c8b8b3a6a5a2d1a4f1h5h2g7h8h7h1b2a1e1a7b7c1b1a8g2,
Shinagawa Open,2014/01/01,2,Suekuni Makoto,,Takanashi Yusuke,,A,,f5d6c4d3c3f4f6f3e6e7f7c5b6g6e3e2g4g5c6h5g3f2h4e8c7d2d7c2f1e1g2b3b4h1g1a4a3a6a5b5a7h3h2d8h7c8g7b2f8h6a1a2b8a8b7g8h8b1c1d1,
Shinagawa Open,2014/01/01,3,Suekuni Makoto,,Iijima Takamune,,A,,f5f6e6f4g5g6g4e7e3f3g3d6f7h5d7h4h3h2h7d2e2d3c7f8e8c6b5c8g8b6c5d8b8c4b3a4a5a6b4a3f2f1c3b7c1d1a8a7e1b1c2g2a2g1h1h6g7h8a1b2,
Shinagawa Open,2014/01/01,4,Murakami Takeshi,,Takahashi Hisashi,,A,,f5f6e6f4g5e7e3f3c5d3g4h6c2c6d6b5b4c4g3d7g6h5f7h4h3h2c3h7c8f8b3e8a6e2f1a4c7b6d8b8a5a3b7c1d2b2f2d1e1a8a7g1a1a2b1h1h8g2g7g8,
Shinagawa Open,2014/01/01,5,Murakami Takeshi,,Kobayashi Shouta,,A,,f5d6c5f4e3c6e6f6d7c7f7e7c8d3c4b5b3f8f3b4c2e2a5a6a7b6e8d8g8f2a4a2c3d1g5b7d2g4c1b1a3a8e1f1h3h5g3h4h6g6g7b2a1g2h2g1h1h7h8b8,
Shinagawa Open,2014/01/01,6,Murakami Takeshi,,Tateno Ryuji,,A,,f5f6e6f4g5g6e7d6c5c4f3h5f7g4h6h7d3f8e3c7h3e8c3g3d7c6d8c8h2b5b4f2g2a4a3a2b7d2b3e2a5b6d1h4h8h1a1a8a7c2g8g7g1f1b1a6b2c1e1b8,
Shinagawa Open,2014/01/01,7,Murakami Takeshi,,Matsutani Shinpei,,A,,f5f6e6f4g5d6e7g6c5c4f3d7f7g3d3e3c6c3c7h6h4f8g4b5f2b6b4a5a3c8d8e8c2h5h7d2d1b3e2g2g7c1h3g1e1f1a4a2b2h2h1a1b1h8g8a7b7a6a8b8,
Shinagawa Open,2014/01/01,8,Iijima Takamune,,Murakami Takeshi,,A,,f5f6e6f4e3c5g6f3g5g3d3e2c4c3b5d6c6a6a4b6b4d7b3e7g4f7f8d8c8b8g8c7g7h5e1f1c2f2d2a5h6h4g1d1c1h8e8h7a7b2a8b7h2h3g2h1a1b1a2a3,
Shinagawa Open,2014/01/01,9,Murakami Takeshi,,Nakajima Tetsuya,,A,,f5d6c5f4e3c6e6f3d3f7g4c3d7g5g3g6e2f2c4b4e1c7f6b5b3e8a4h3a6a5f8e7b6f1g1c2d1d2h4c1b1h5h7h2g7h6h1g2d8h8g8c8b7a8a7b8b2a1a2a3,
Shinagawa Open,2014/01/01,10,Nakajima Tetsuya,,Kamikura Daisuke,,A,,f5d6c5f4d3c4c3c6e6b5e3f3g4d2f2b4c2c1d7e2e1g3d1f1h2h5h3g6b3g5f6h4h6c7a6a5a4f7b6d8f8a3a2e7b2a1b1b7b8a7g2h1g1h7a8g7g8h8e8c8,
Shinagawa Open,2014/01/01,11,Suekuni Makoto,,Asahina Satoshi,,A,,f5d6c3d3c4f4f6g5e6d7c7g6e3c5c6b6g3b5b4f2a5a6d8c8e7g4h3f8e8f7a4a3b3e2d2c1h6a2d1e1c2h4h5b7b8a8a7b2g2h7h8g1h2f3h1g7g8a1b1f1,
Shinagawa Open,2014/01/01,12,Suekuni Makoto,,Yabe Uma,,A,,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g3f2g4d2d1e1c2g6c1b5b4g5h5h6c6h4h3d7b6h2d8c7f8e8g7g2c8b7f1h7h8g8a8a6b8a7a5a4a3b3a2b2h1g1b1a1,
Singapore Championship,2014/01/01,1,Koh Bo Chao Alex,,Chew Ching Wuen,,A,,f5d6c3d3c4f4c5b3c2e6c6b4b5d2a3a6a5c1e2e3f2f1f3g6g5a4a7g1f7b6e7d7c8g3g4f6h5h4a2d8e8c7b2g8e1a1h6a8h1g7h2h3b1d1h8h7f8g2b7b8,
Singapore Championship,2014/01/01,2,Chong Wun Leong Sky,,Leong Chee Kit,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g5c3f7d2e7f2e2f1c8f3c7h3b6g4c1d1h4e8d8b5f8a6b4h6h5a5a3g6c2a4b3a2b7a8a7b8a1b1g2b2h2g8h7h1g7h8e1g1,
Singapore Championship,2014/01/01,3,Ng Hui Wen Jolin,,Lim Xin Yi,,A,,f5d6c3d3c4f4e6b3e2e3d2b4c6c2b5c5g3b6f3c7a4a5a6e1a3d7d1c1c8d8e8f1e7f2b8h3g2g4h4h1b2h5g1g6f6g5h2b7a8a7b1f7f8g7h7h6g8h8a1a2,
Thailand Open,2014/01/01,1,Hempijit Woramet,,Aunchulee Piyanat,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5c7f8e8f7h6d2g4c8b3d8e3b4a4a5d1a3b7h3h5c2a7f2e2g3g1h4h2g7a6c1b1g2h1a8b8f1e1a2a1b2h8g8h7,
Tianjin Open,2014/01/01,1,Chen Xu,,Wang Wei,,A,,f5d6c5f4d3e3g4g5e6c4g3c6c3d2g6c2b3b4d7d8f3f7a4f2e2f6e8e1c7b5a5c8b6a3a2f8g2a6a7h1e7h2b2h3h4h7g7h6h5b7f1g1b1a1a8b8c1d1g8h8,
Tianjin Open,2014/01/01,2,Jia Baolong,,Huang Shilin,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g6c3f7d2e7f2c8f3c7d8e8g3e2g5h5h6h3f1h4f8g8h2e1g2c1d1b5b4b6a5h1g1h7a6c2b2b3a3a4a2a1b1g7b7a8b8a7h8,
Tianjin Open,2014/01/01,3,Wang Wei,,Huang Shilin,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5f2e2f3c1b6d1d7a6c7c8a5a4b8e7d8f6e6e8f8f7e1g4b1g1a3b7h4g3g8h3g6h5g5h6a8a7g7h8h7a2a1f1g2b2h2h1,
Tianjin Open,2014/01/01,4,Jia Baolong,,Chen Xu,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g6g5e7c3h6g3b5h3f7c2d2e8f3b4c8f8d8b8g7h4h5c7a4d1b3e2b6a6a5h8f1e1f2g1a7b2g8a3a8h7g2b7b1a1c1h1a2h2,
