tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
EGP Rome,2007/01/01,67,Zieba Grzegorz,,Fransen Martin,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8f7d2c8b8c7c5c6g8b5e3b4b3d1e2e1a4f8e8b6h6h5h4c2g5g7a6g4f2f1h8b7b2h7g3a3a8a1a2a5a7h3h2g2h1g1c1b1,
EGP Rome,2007/01/01,68,Diodati Michele,,Fransen Martin,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b5b6b4a5e7e2a4d1g4f3e6d7c8d8c1f2g3f8c7a3a7e1e8b8b7b1b2g5f6g6h5a1f7h6h4a2g1a8h7a6f1h1h2h3g2h8g7,
EGP Rome,2007/01/01,69,Strada Fabio,,Fransen Martin,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3g3h5h2d2d8e3c8g8e8b8c7b6c5b4c6b5e2f1d1g7b3c2a4a5a3a2c1e1g1f2a6b2g2b7b1h1a1h7h8a8a7,
EGP Rome,2007/01/01,70,Fransen Martin,,Loro Ezio,,A,,f5f4e3d6f3g5f6g4e6d7g3d3e7f8e8d8h4f7h6e2e1f2d2f1d1c1g6c2c3b4b3c4c5a3c6h3a4a5b2b5c7c8b7b6b1h5h2g7h8h7g8h1a7a1a6a8b8a2g2g1,
EGP Rome,2007/01/01,71,Fransen Martin,,Sperandio Damiano,,A,,f5f6e6f4e3c5g5f3g6e7g3f7d3g4c4h4h6b4d8d7c3d6f8h5h3f2e2f1c8c7e8d2b6h7h8g8g7b7a7g2h2c6h1g1b5a5e1a6a4d1c1a3c2b3a2a8b8a1b2b1,
EGP Rome,2007/01/01,72,Di Pietro Massimo,,Zieba Grzegorz,,A,,f5f6e6f4g5e7e3f3d3c6g4g3g6c4e2h5h6h3h4h7f7c2c3d6b4f2f1d2g2d1c5e8d7c8b6a4a5b3a3b5a6c7b7e1c1b1a1a8g1a7b8h1d8f8h2a2h8g8g7b2,
EGP Rome,2007/01/01,73,Di Pietro Massimo,,Liguori Tommaso,,A,,f5d6c4d3c3f4c5b4e3e6c6g4g3f6d7b5h4e7b6c7a3a6g5d2e2c2a5g6f3a4h7a2d1h2h3h5f7c1f2g1f1e1b3g2d8c8b8f8b7h6h1b2e8a8a1b1g7h8g8a7,
EGP Rome,2007/01/01,74,Di Pietro Massimo,,Kraczyk Roman,,A,,f5f6e6f4g5e7e3g6d3c5d6c6f7c4e8d2c3e2d7f8c2b3b4h4f1e1f3a5d1d8a3g3g4b1h3a4a6b5a2h2g2h1f2b2a1c1g1g8h6h5g7h7h8c8c7b8b7a7a8b6,
EGP Rome,2007/01/01,75,Praseptyo Linda,,Di Pietro Massimo,,A,,f5d6c4d3e6f4e3f3c6f6g5g6c3c5g4d7e7b6b5f8c7b4c8d2d8f7a3b3h6h3e8h5a6b8a5a4b7g8d1e1f1e2f2g3c2c1g7g2h1a8a7h7h2g1b1h8h4a2a1b2,
EGP Rome,2007/01/01,76,Di Pietro Massimo,,Alami Carlo,,A,,f5d6c4d3c3b5b4f4e6f6e7c5d7e3c6c7d2b6a5f8e8a3c8c2a4d1g6f7g5d8g8b7g3g4h3h5c1b1e2h4f3h2h6h7e1f1f2g1a2g2b8a8a7h8g7a6b3a1b2h1,
EGP Rome,2007/01/01,77,Diodati Michele,,Di Pietro Massimo,,A,,f5d6c3d3c4f4c5b3c2e3d2b6c6e6f2b4g5f3c7d7b5g4f7f6a3a6a4a5e8f8e7e1e2f1h3c8g6a2g8h5h6c1h4g3d1g2b2d8b8g7h7b1a1a7b7a8h1g1h2,
EGP Rome,2007/01/01,78,Loro Ezio,,Di Pietro Massimo,,A,,f5d6c5f4d3e3f6e6f7c4c6g5g6e7h5g4d8b5h4g3d7f3a5e2b4e8f8c3e1d1c1f2f1h6h7d2h3b6a6a3b2c2b3a4a2a1b1a7b7g1g2a8c7c8b8g8g7h8h2h1,
EGP Rome,2007/01/01,79,Di Pietro Massimo,,Caviola Leonardo,,A,,f5f6e6f4g5g6g4e7f7h6h5f8d8h3h7c5d3e3c4d6c3d7b6b5a6b4b3d2c6c7c2f3d1c1c8e1b2e2b8a5a3a1a4a2b1a7b7a8e8g7h4h8g3f2h2h1g1g2f1g8,
EGP Rome,2007/01/01,80,Sperandio Damiano,,Di Pietro Massimo,,A,,f5d6c3d3c4f4c5b3e2e3c2b4c6d2d1e1f1f2a5b5g4d7g1e6f6g5h5h3g6f3c7h7a6a4b6e7h6h4a3f7g3h2e8f8g8b2c1a1a2b1h1g2a7c8d8h8g7b8b7a8,
EGP Rome,2007/01/01,81,Liguori Tommaso,,Signorini Claudio,,A,,f5f6e6f4g3d6e3d3c4e2f2f3c3g4f1e1d1h3d2c1b1c2g5g2h5h6h4h2b3c5g6a3b4b5f7f8a6b6a4a2a1b2a5h7h8c6g7g8d7c7g1c8h1e7a7b7b8a8e8d8,
EGP Rome,2007/01/01,82,Kraczyk Roman,,Signorini Claudio,,A,,f5f6e6f4g5e7e3f3c5d3g4c4d6c3b4h3h4g3d7h6h5g6e8c8f7f8g8c7c6a4d2e2e1b6a3a5g7h8h7b5c2f2f1c1d1g1g2d8b7a2a7a6a1h2h1b8b1b2a8b3,
EGP Rome,2007/01/01,83,Signorini Claudio,,Praseptyo Linda,,A,,f5d6c3d3c4f4f6f3g4g5e3h5e6g3g6c5f2e2f1d1d2b4c7c2h6d7h3h7b3f7h4h2f8e8g7e7c1b1b6c6a5c8d8a4b5a6b8h8b7a8g8e1g2a7a1g1h1a3a2b2,
EGP Rome,2007/01/01,84,Signorini Claudio,,Alami Carlo,,A,,f5d6c3d3c4b5b4f4c5f6e3d2e6e7d7c6c7a3a5d8a6c2g6g5b3h6f8c8c1f7b6b1e1d1a1b2f2e2f1g2g1f3h1g4a2a4h3h4e8g8b7a8g3h2h5a7b8h8h7g7,
EGP Rome,2007/01/01,85,Diodati Michele,,Signorini Claudio,,A,,f5f6e6f4c3d6f3c4c5b4c6b5a5b6a6e3d3e2g5a3g4d2a4a7c2c1f7g6c7d7e8d8e7f8e1h5c8b8d1f1f2g1h7h4h6h8g3h2h3g2h1g7b1b7g8b2a8a2a1b3,
EGP Rome,2007/01/01,86,Signorini Claudio,,Caviola Leonardo,,A,,f5f6e6f4g5g6g4h6e3d3f3h3g3d2h4h5e2d1f2g1f1e1c4c3d6c7b3c2c5a3c6e7c8d7f8e8d8b4f7b6b2g2c1b8a8g7h1a1h2b1a2b7b5h8h7g8a7a6a4a5,
EGP Rome,2007/01/01,87,Zieba Grzegorz,,Strada Fabio,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6f7d2b6e3c8b8b5g8b4b3e2g5g4c7f2e1a3a4f1a5c1g1a6h3h4g3h2b7e8h6g2h1a8h5a7d1c2b1b2a2a1f8h8g7h7,
EGP Rome,2007/01/01,88,Kortendijk Albert,,Strada Fabio,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g4g3d2h6f1f8f2h5d8h4b5c2b4d1e1g1c1b1h2b3a3e8g8b2g7h3a1h1g2a6a5a2a7a4b6c6c8b8a8c7h7h8b7,
EGP Rome,2007/01/01,89,Strada Fabio,,Kraczyk Roman,,A,,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6d7h5h3h6g3d3f8h4h7e8c2c3d2b3b5e1h2d8d1b4c7g8c8b8f7a4b6f1g1b1a6a5a3b7a8a7h8g7b2a1a2c1h1g2,
EGP Rome,2007/01/01,90,Strada Fabio,,Praseptyo Linda,,A,,f5d6c4d3c3f4f6f3e6e7d7g6f8c5c6c7g5b5d2b6e3b4b3e2a6a5a4f2c2d8e8h5g4g3h4h6h3a3a2b7h7g2d1c1a8a7b8a1c8b2b1e1h2f7g8h1f1h8g7g1,
EGP Rome,2007/01/01,91,Strada Fabio,,Tucci Alessandro,,A,,f5f6e6f4c3e7f3c5g4g3d6d3e3e2g5f2d2h3h4c4d7f7c2c6b4b5e8b3f8c1d1e1f1h6h5c8g6g1c7b8b6g2a5d8a8a4b7g7a3g8a6a7h8a2a1h7b1b2h1h2,
EGP Rome,2007/01/01,92,Strada Fabio,,Caviola Leonardo,,A,,f5f6e6f4e3d3f3c5g5g4c3h6g6d7c4e7h4g3b6f2c6e2f7d6h3f8c7a6d1b5e1b4c8e8b3d2a4h7h5h2c1a5a7a2b7f1c2a8a3b8d8b1b2a1g1g2h1h8g8g7,
EGP Stockholm,2007/01/01,1,Leader Imre,,Suekuni Makoto,,A,,f5d6c3d3c4f4f6g5e3f3g6e2h5c5g4g3f2e1h2b3f1c2e6f7b4a3b6b5a6d2a4h3h4h7d1c1g2g7c6c7b7a5e7e8h6d7a2a8b1h1a7a1g1b2h8f8d8b8c8g8,
EGP Stockholm,2007/01/01,2,Suekuni Makoto,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7c6g6f8f7d2d8e3d7g4e2g5h5f1h4h3g3h6c7c8c5g8b8b4e1d1b5f2a3b6b3a4a5a7g2a6a8b7g1b2a2h1e8h8h2h7a1b1g7c2c1,
EGP Stockholm,2007/01/01,3,Kashiwabara Takuji,,Ingelman-Sundberg S,,A,,f5f6e6f4e3d6g4e2d2f2c4d3f1g5f3b4h6e1g6c1f7c3e7e8d1g1c5b6c7d7c6b5f8c8b2c2b3h3h4g3d8g2b8h5a5a6a7h7a4b7h2h1g7a3b1a8g8h8a2a1,
EGP Stockholm,2007/01/01,4,Ingelman-Sundberg S,,Kashiwabara Takuji,,A,,f5d6c4d3c5b4c3d2b6c6b5e6a3a5c2e2d1a6b3c1b1f6c7e3a4a2e7f4g4g5f7d7b7e8f8g6d8e1f1f2g1f3g3h4h3h2h7a8a7h6g8b8c8h8h5g7h1g2a1b2,
EGP Stockholm,2007/01/01,5,Ingelman-Sundberg S,,Kashiwabara Takuji,,A,,f5d6c3d3c5f4f3g4e3e6d7f2g3c4c6f6h4d2c2e2c1d1f1b1b4g5e1g1h6h5e7h3h2f7g6e8d8c8g8b3a3a5b5b6c7g7a6a7f8h8b7b8h7h1b2a1g2a2a4a8,
EGP Stockholm,2007/01/01,6,Suekuni Makoto,,Leader Imre,,A,,f5d6c3d3c4f4c5b4b3c2d7c6e6b5a5b6a4a6a7c7e2e3c8a3a2e7f6d8e8f1d2b7d1g5g6f3e1h6f7c1a8b8b2g7f8g4h8g8g3f2h5h3h2h1h4g2h7b1a1g1,
EGP Stockholm,2007/01/01,7,Ingelman-Sundberg S,,Suekuni Makoto,,A,,f5d6c4g5f6f4g6e3e6c5d3f3e2f2c3b4b3c6h5d1a4d2c2b5c1g4h3a3a2e1b2f7e8e7d8h4g3a1b1a5g1f1g2f8g8d7c8c7b8b7a7a8a6b6g7h6h7h8h2h1,
EGP Stockholm,2007/01/01,8,Kortendijk Albert,,Suekuni Makoto,,A,,f5d6c3d3c4f4f6g5e6d7e3g6g3c5b6f3g4e2f2h4c6c2c7b4d2b5f7f1d1e7h3c8c1h2a4f8a5b2b3a2b7a3h6g1d8e8a1b1g2h7h8h1g8g7b8h5e1a6a7a8,
EGP Stockholm,2007/01/01,9,Hobo Roel,,Suekuni Makoto,,A,,f5d6c3d3c4f4f6g5e3f3g4e2d2h3g3f2h6h5e6f7g8e7g7h4e1g6c7e8h7h8f8d8f1b6b8c6b7c5a5c8d7g2b5a4h1a8b4a7a3a6h2c1c2a2b3b2a1b1d1g1,
EGP Stockholm,2007/01/01,10,Suekuni Makoto,,Aspenryd Henry,,A,,f5d6c3d3c4f4f6g5e6f7d7c6c7c5e7e3g3f8b6b5e8a6b4a3g8d2h6h4e2c2g6d8c8g4f3f1h5h2h3h7e1d1f2g1b2b3c1b1a1a2h1g2a4b7a8a7b8a5h8g7,
EGP Stockholm,2007/01/01,11,Suekuni Makoto,,Turunen Daniel,,A,,f5f6e6f4e3c5c4d3c3e7c6e2f1b6b5d2c2d1f2f3g3g4c1h3e1d6c7d8a6b4a5a3c8b8d7b2f8f7g2a4b7b1a1a8a2h1b3a7g8g1g7g5h2h8e8h7h6g6h5h4,
EGP Stockholm,2007/01/01,12,Andersson Goran,,Suekuni Makoto,,A,,f5d6c5f4e3c6d3f6e6d7g4g3g6h3e7c7c4f8b6b5g5f7a6a4c8h4h6c3b3b4d8f3f2e8a3b8a5g2g8h8h1f1g7h7h2h5e1d1g1b2c2e2d2c1a2a1b1a7b7a8,
EGP Stockholm,2007/01/01,13,Stenberg Veronica,,Suekuni Makoto,,A,,f5d6c3d3c4f4e3f3e6f6g4h3g3f2g6h4e7c5e2c6d7g5h6h5h2f7f1b4f8c7b3c8d8e8a4g8b5b6b7a8b8g7h8h7a5a6a7d1d2c1c2e1b1h1g1g2a1b2a3a2,
EGP Stockholm,2007/01/01,14,Leader Imre,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8b4e3e2d2f2b3b5c2d1a3a5e1c1b1e8d8g7a6a4b6b2g4g5f1b7g3h4f7a7h3h2a8g1h1g2h8b8h5g8h7h6a2a1,
EGP Stockholm,2007/01/01,15,Leader Imre,,Ingelman-Sundberg S,,A,,f5f6e6f4g5d6e7g4f3h5e3d3c7d7c6c5g6b5h6f8d8e8c8h7h4h3f7g7g3d2b6a6e2e1c4c3f2b4c1c2a4a5a7b8f1d1g2h2h1g1a3b7b3a2a1b1h8g8b2a8,
EGP Stockholm,2007/01/01,16,Leader Imre,,Kortendijk Albert,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h3c5b4c8d8b5c6b6e3a3h4h5g8h2g3f2e2c2c7f1d2c1h7g7a4a6h8b7a5a7h6e8b3a2h1b8a8g2g1e1d1a1b2b1,
EGP Stockholm,2007/01/01,17,Leader Imre,,Hobo Roel,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2d2c2f1d1c5c6e7d7c8e8b5a6a5a4a3a2b3e2b7b6d8g7e1g1c1b1c7h7h8a8a7g2a1b2h1h2b8g8,
EGP Stockholm,2007/01/01,18,Eng Tintin,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h3h4h5h6h7c5b4b5c6c8d8b6a5a6a7b7g3a4e8a8c7e3b3a3b2d2c2e2b8g7h8g8f1g2h2a1b1a2c1d1h1g1f2e1,
EGP Stockholm,2007/01/01,19,Turunen Daniel,,Leader Imre,,A,,f5d6c3d3c4f4e3f6g4h3c6c5d7e7e6b6g5h4h6c8b5a4g3d2e2b3b4a3c2f1e1c1g1g6c7d8a6a5a2h5h2d1b1f3h7f2a7b7f8e8a8b8f7g7g2b2g8h8h1a1,
EGP Stockholm,2007/01/01,20,Leader Imre,,Ortiz Georges,,A,,f5d6c3d3c4f4f6g5e3f3g6e2h5c5g4d2f2b5e6e7b4a3b6g3h4f7c1e1c6h6h7h2a5a7b3d7a6a4f8a2b2c7c8e8d8g8b7a8b8h3h1b1h8g7g2g1f1c2a1d1,
EGP Stockholm,2007/01/01,21,Andriani Bintsa,,Leader Imre,,A,,f5d6c4d3c5f4e3f3c2c6e6d2g4b6b5g3f2c3b4f6b3e2e1d1f1c1h3g5c7h4e7f7d7g6b1e8a6h2h5h6b2g2f8g8h1g1g7a1h7a2a3a4d8h8b7a8a7a5b8c8,
EGP Stockholm,2007/01/01,22,Leader Imre,,Karlsson Erik,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8f7d2b6e3b5b4f2e2a3g8f1e1d1c2b3h6e8d8g7g5h5h8b8a8h7h4g4b7a6a7a5a4h3g3g2h2b1b2a2a1c1g1h1,
EGP Stockholm,2007/01/01,23,Kashiwabara Takuji,,Kortendijk Albert,,A,,f5d6c3d3c4f4c5b3c2b4e3e6c6f6a5a4b5a6d7c7e7f3f2d2a3a2e1f1e2e8d8c8f7b6g1f8g5g3h3h6h5d1c1g6g7b2g4g2h7h4b7h8g8h2h1a7a1b1a8b8,
EGP Stockholm,2007/01/01,24,Lazard Emmanuel,,Kashiwabara Takuji,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g6g5e7f7h6c3f8d2c1e2b5b4f3d1b6a6f2b1c8d8a5c7e8a4b8g1c2b3a2a3a7h4h2g7e1f1g2h5h8h7g4h3h1g8a1b2a8b7,
EGP Stockholm,2007/01/01,25,Kashiwabara Takuji,,Eng Tintin,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5f2e6f3c1a3a4a5g4f6a6a7b2c7g3b6e2d7g5h5h6h7g6f7f8e8d8c8b8e7g8f1d1e1g1h4g7h8b7a8a1b1a2h2h3h1g2,
EGP Stockholm,2007/01/01,26,Stenberg Veronica,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4e3f3e6f6g4g3g5e2c7c5b5d2c2c6f1e1c1d1f2b6e7a5h3c8d7b3a4a3b4d8a6a7e8f8f7g8b1a1a2b7a8b8h8b2g6g1g2h1h2h4h5h6h7g7,
EGP Stockholm,2007/01/01,27,Kashiwabara Takuji,,Sneek Marcel,,A,,f5f6d3f4e6d7g3f3e3d6e7c5c4e2g4g5f2h4f1d1e1c6c1h3g6b3h5f8e8h6f7d8b4a3b5b6b7c2d2a8c3b2a5a4a1g8a2b1a6g2a7g1h1h2c7b8h7g7h8c8,
EGP Stockholm,2007/01/01,28,Lazard Emmanuel,,Ingelman-Sundberg S,,A,,f5f6e6f4e3d6g4f3g3h4c7c6c4c3c2d3c5b4e7d7b5b3d2a6a5a3a4b6g6g5f7f8h3c8h5h6h7e2e8d8f1d1g7g8f2e1c1g1h1h8b7h2g2a7a8b8a2b2b1,
EGP Stockholm,2007/01/01,29,Ingelman-Sundberg S,,Hobo Roel,,A,,f5f6e6f4g6c5g4g5e3f3d3d6h4e7e8h5h3h2g3e2f2d7c4f1b6h6c6c8f7d8b8f8g8a6g7c2c3d2b5c7b4h8h7a8b3g2h1a3d1a5c1b1g1e1a1b2a2a7b7a4,
EGP Stockholm,2007/01/01,30,Eng Tintin,,Ingelman-Sundberg S,,A,,f5d6c3d3c4f4f6g5e3f3g3e2g4f2c6e7d7c5e6h3h5h6h7b5g6h4h2f7d8c8c7e8b6a6f1b8b4a3a5a4c2b3b2d2c1e1a2a1d1g7g8f8a8h8b7h1b1g1g2a7,
EGP Stockholm,2007/01/01,31,Turunen Daniel,,Ingelman-Sundberg S,,A,,f5f6e6f4e3d6e7d3g6d7c6e8g3g4f3g5c5f2f7c7f8d8h5e2h3g8e1f1d2h6d1h4c8b8g1h2g7b6b5a4a6b4c4c2c3c1b1b3a3b2a5b7a8a7h8h7h1g2a2a1,
EGP Stockholm,2007/01/01,32,Ingelman-Sundberg S,,Stenberg Veronica,,A,,f5d6c4d3c5f4e3f3g4f6e6c3d2g5h5e7f7c2e8g6d7c1d1f8g8e1h6b4b5c6b6e2a3c7d8a5g3h3b3a6f2b8a4f1b2h4h2b7c8h8a8h7g1a2a7g7a1h1g2b1,
EGP Stockholm,2007/01/01,33,Ingelman-Sundberg S,,Arnold Roy,,A,,f5d6c5f4e3c6e6f7f3b4d7e8c8e7b6c4f6d8c7b5a5a6a3g6f8g5g4d3a4a2b3h3c3f2e2g7g3h4h5f1d1c2c1d2e1b1h8h6b7b8a8a7a1g2b2g8h1g1h2h7,
EGP Stockholm,2007/01/01,34,Kortendijk Albert,,Gardebrink Christia,,A,,f5f6e6f4e3d6g6g5e7f7g3f3g4d3d7e8f8d8f2g8c7c6c8b8e2h6c2h5c4f1g7h4c5e1b5a5a6a7b6a4b4a3b3a2b2c3g2h1d1h3d2a1b7a8g1h7b1c1h2,
EGP Stockholm,2007/01/01,35,Kortendijk Albert,,Eng Tintin,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7a5d2e7b3d7e8d8f8g8a4c7c5c6a6d1e2f2g7b5e1c1f1g1c2g2c8b6h8h7h2h1b8b2a1b1a7b7a2a3a8,
EGP Stockholm,2007/01/01,36,Kortendijk Albert,,Aspenryd Henry,,A,,f5d6c3d3c4f4f6g5c6e3d7f7d2c7e6c1e2c5b5d8b6e7d1f3g3f2e1h3b1a6c8a5e8b4a3a4a7f8g8c2g2g7h8h7g6h6h5g4h4f1h1a1h2b7g1b8a8b3a2b2,
EGP Stockholm,2007/01/01,37,Turunen Daniel,,Kortendijk Albert,,A,,f5d6c4d3c5f4e3f3c2f6e2c6e6b5g5d7g4g3g6h5h6h4h3b3f7e7a4c3b4a5a6d2d8a3a2e8c8b8f8g8f2c7c1d1b6g7h8h7b2b1e1f1a8a1g1h1g2h2b7a7,
EGP Stockholm,2007/01/01,38,Praseptyo Linda,,Kortendijk Albert,,A,,f5d6c3d3c4f4c5b3c2b4c6e3d2g6e2b6a5e6b5a3g3g4a4a6f7f6g5h5e7d7c8e8g8h3h6a2c7f8d8c1h7d1h4h8g7b8b7g2b1a1b2f3h1f2h2g1f1e1a8a7,
EGP Stockholm,2007/01/01,39,Ortiz Georges,,Kortendijk Albert,,A,,f5d6c4d3c3f4c5b3c2b4c6e3e6b5a5c1g3f6f3g4a2a4d2g5e2a6h4f7d7g6h5e7h6b6d8f8c7e8g8c8b8d1e1f1f2g2b1a1a3b7h1h3g1h7a8a7g7b2h8h2,
EGP Stockholm,2007/01/01,40,Kortendijk Albert,,Helgesson Anna,,A,,f5d6c3d3c4f4f6b3f3g6e3e6g5h4c5e2f2b4c2c1d2g4b6g3b5f1a4c6a3a6e7d8a5a2f8f7h3c7d7h2b8d1e1b2h5h6g2h1g1e8c8b7a8a7a1b1g7g8h8h7,
EGP Stockholm,2007/01/01,41,Johansson Erik,,Kortendijk Albert,,A,,f5d6c3d3c4f4c5b3c2b4c6e3d2g6c7f6f2f3e2e6b5f1e7f7g5d7g4c1a4a3a5e1d1a6b6a7h6g3h3d8c8e8f8g2b7h2h1g1b1a8b8a2b2a1h4h5g8g7h7h8,
EGP Stockholm,2007/01/01,42,Hobo Roel,,Lazard Emmanuel,,A,,f5d6c3d3c4f4f6f3e6e7c6g6g5f7e8c5b4b5e3c7g4d8f8d7b3h4a6h3g3a5h6h5h2a7c8b6h7g7a4a3h8g8b7a2b2a1d2e2e1d1c1c2b1f1f2g2h1g1a8b8,
EGP Stockholm,2007/01/01,43,Lazard Emmanuel,,Eng Tintin,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5f2e6f3c1a3a4a5g4h4d1e1a6a7b6e2b2a1g5g3a2b1a8h6f1g1h5f7e7e8d7d8c7h3g6g2c8g7f8f6g8b8b7h8h2h1h7,
EGP Stockholm,2007/01/01,44,Lazard Emmanuel,,Aspenryd Henry,,A,,f5d6c3d3c4f4c5b4b3c2d7c7e3c6b6a6a5b5f3e8e7d2f6a3a7f7c8e6f8e2d8g5f2g4d1c1f1g6h6e1h5a4a2b2a1b1h4b7g3h3g2h1h2h7a8g7h8g1b8g8,
EGP Stockholm,2007/01/01,45,Lazard Emmanuel,,Stenberg Veronica,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5f2e6f3c1a3d1a4a5e2a2e7f7c7f8b6a6b7d7d8g6g5f6e8h5g4e1g8h4g3a8a7b8a1c8f1h8h7h6g7h3b1b2h2h1g2g1,
EGP Stockholm,2007/01/01,46,Akerlind Josefin,,Lazard Emmanuel,,A,,f5d6c4d3c3f4e6f6e3c5c6b6c7b5g3d7g5h4c8f7h6e8d8e7f8b3b4c2d2a3c1e1e2f1a6f2a5a4f3g4g6a7h2b7g2h1g1h3h5d1a8h7a2b2g7h8g8b8b1a1,
EGP Stockholm,2007/01/01,47,Fransen Martin,,Lazard Emmanuel,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e2f1d1b8c1g8c2g3b6b5a5e1g1h5h4g6b3b4e8f8h6a4a3a6b7g7g2h3h7h8h2h1a7a8a2b2b1,
EGP Stockholm,2007/01/01,48,Sneek Marcel,,Lazard Emmanuel,,A,,f5d6c3d3c4f4c5b3c2e3d2b6b4e6f6e2a3d1g3g4b5c6f1f3g6g5h5a5e1c1a4g1f2h4f7d7h3f8b2a1c8g2b1a6e7a2e8c7b8h6h1g8h8d8a7a8b7h2h7g7,
EGP Stockholm,2007/01/01,49,Steentoft Benkt,,Lazard Emmanuel,,A,,f5d6c3d3c4f4e3f3g4f6g5h4h6h3g6e6c7c6d7c5b4g3b5d8f7e7f2h5h2g8c8b8g7h8h7h1b7a5a4a3b3a2b2a1c2b1e2d2d1e1g2a8a7c1b6f8e8a6f1g1,
EGP Stockholm,2007/01/01,50,Karlsson Brita,,Lazard Emmanuel,,A,,f5d6c5f4f3e3c4d3e6e7c3c6e8d2c7d7c2b5d8f8d1c8b6g4h4b4a5a6g5a4f7a3b7g6b3b8g7f6g8h8h7a2b2h6h5a1b1h3g3e2e1f1c1f2g1g2h2h1a7a8,
EGP Stockholm,2007/01/01,51,Hobo Roel,,Gardebrink Christia,,A,,f5f6e6f4c3d6f3c4c5b4a5a3c6d3e3b6g4b5a6b3a7c2c1d2d1e2c7e7f2e1f1g5g3h4h6h5h3h2h1g2d7g1g6d8c8b8b7a8a4e8b2b1f7f8g7g8h7h8a1a2,
EGP Stockholm,2007/01/01,52,Gardebrink Christia,,Ortiz Georges,,A,,f5f6e6f4c3d6f3c5g4g3g6c4d3f2e7g5h3e3e2h4h5h6h7g2f7e8b4f8b6b5a6a4d7a5a3c6c8c7b3c2g7h8g8h2f1b7d1c1d2b2a1a2b1g1h1e1b8a8a7d8,
EGP Stockholm,2007/01/01,53,Sjostrom Hannes,,Hobo Roel,,A,,f5d6c3d3c4f4f6b4f3e6e3g5b5g4c5b3a4a3b6f2a5a6c6e2d2f7f1e7d7d1g3c1h4c8h5h6h7a7e8h2g1c2f8c7g6e1b1g2a2a1h1h3b2h8d8g8g7b7b8,
EGP Stockholm,2007/01/01,54,Sjostrom Hannes,,Praseptyo Linda,,A,,f5d6c4d3c3f4c5b3e2e3d2b4f3g4b6c2g3c6b5f6a4e6a3e1f1c1h4f2g5g6g2h5d1h1g1a5c7d7a6c8e8h2h3f7f8e7g7h6d8g8h8h7b8b7b1a1b2a7a2a8,
EGP Stockholm,2007/01/01,55,Sjostrom Hannes,,Ortiz Georges,,A,,f5f6e6f4e3c5g5g3g4f3e2h6h3d6c4d3c3b4a4d2c2d1c6b5b6e1h5h4h7g6b3a3c1a5f1a6e7e8c7c8d7d8b7f7f8a8b8g8b2f2a7a1g1b1g2h1h2h8g7a2,
EGP Stockholm,2007/01/01,56,Fransen Martin,,Sjostrom Hannes,,A,,f5d6c5f4e3c6d3e2g4f3d2g6g3b5e6f6f1g5e7d7f7f8c4e8h5h3a5e1d1f2g1b3b4a3c3b6h6h2d8c8c7a6a7c2b7a8b8c1b1a4g7b2h4h7a1a2h8g8h1g2,
EGP Stockholm,2007/01/01,57,Hobo Roel,,Eng Tintin,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2d2c2b3e2f1e1c5g1b1c6d1b6b5e7c7d7a6g2c8a4a5a7e8c1h1h2b2a3a2a1b7a8b8h7h8d8g7g8,
EGP Stockholm,2007/01/01,58,Hobo Roel,,Ortiz Georges,,A,,f5f6e6f4g5e7d7d6f3g6g4h5e3d3f7f8d8e8g8d2e2f1e1h4g1d1c1f2h7h6h3g3h2c2b3b2a3a4a5c8b8g2h1a2a1b1c4c3c5b6c6g7a6b5b4c7b7a8a7,
EGP Stockholm,2007/01/01,59,Hobo Roel,,Stenberg Veronica,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6e7h6g4a5h4f7g3h3h2d8f2b5d2d7b3c6f8e8c8c2c5e1c1a2b7f1g8a8b6e2a4a3b2h5h7a6d1a7g2h1g1c7b8h8g7b1a1,
